study	pathogen	library	design	replicate	plate	well	gene	sirna	well_type	image_idx	object_idx	cells.children_bacteria_count	cells.children_invasomes_count	cells.intensity_maxintensityedge_corr1actin	cells.parent_nuclei	nuclei.intensity_uppertenpercentintensity_corr1pathogen	perinuclei.intensity_upperquartileintensity_corr1actin
study	bacteria	d	p	1	kb03-1a	l11	unknown	none	control	1650	32	0.0	0.0	-0.8813824865859939	0.0	-0.35458692297317995	-1.0709323981928023
study	bacteria	d	p	1	kb03-1a	l11	unknown	none	control	1650	145	0.0	0.0	-0.9221965022425311	0.0	0.41184006516126376	-0.43912017530688147
study	bacteria	d	p	1	kb03-1a	l11	unknown	none	control	1645	89	0.0	0.0	0.2600728012839038	0.0	-0.4106485983172247	0.058818419714044085
study	bacteria	d	p	1	kb03-1a	l11	unknown	none	control	1647	80	0.0	0.0	0.9039461880750755	0.0	1.444603482913541	0.49489489009794985
study	bacteria	d	p	1	kb03-1a	l11	unknown	none	control	1650	6	0.0	0.0	-0.7666112884553117	0.0	-0.19362708627240097	-0.9865273106913298
study	bacteria	d	p	1	kb03-1a	l11	unknown	none	control	1645	182	0.0	0.0	0.014883997788866118	0.0	-0.4296258113042699	-1.0848524757122235
study	bacteria	d	p	1	kb03-1a	l12	unknown	none	control	1654	183	0.0	0.0	-0.676904955659354	0.0	-0.3093523700131475	-1.0079136628094199
study	bacteria	d	p	1	kb03-1a	l12	unknown	none	control	1652	27	0.0	0.0	-0.9568456598155864	0.0	-0.29969645369008724	-1.1435975571575023
study	bacteria	d	p	1	kb03-1a	l12	unknown	none	control	1653	72	0.0	0.0	-0.4009898697550261	0.0	-0.40417176834559676	-0.8652155175659083
study	bacteria	d	p	1	kb03-1a	l12	unknown	none	control	1651	154	0.0	0.0	0.911580965740817	0.0	4.36865719460135	2.0639837573333497
study	bacteria	d	p	1	kb03-1a	l12	unknown	none	control	1651	159	0.0	0.0	-0.17478312928136625	0.0	-0.368748260815865	-0.23117568126056728
study	bacteria	d	p	1	kb03-1a	l12	unknown	none	control	1653	203	0.0	0.0	-0.9350817979803014	0.0	-0.27384621695727707	-1.0446426730301541
study	bacteria	d	p	1	kb03-1a	l12	unknown	none	control	1653	107	0.0	0.0	-0.2117794212763557	0.0	0.6244729258384292	0.6374005308327652
study	bacteria	d	p	1	kb03-1a	l12	unknown	none	control	1653	118	0.0	0.0	-0.14009774336104522	0.0	-0.3795638351594671	-0.21601332386315517
study	bacteria	d	p	1	kb03-1a	l12	unknown	none	control	1655	164	0.0	0.0	-0.40373939703649203	0.0	-0.3447702418311458	-0.08930078556418451
study	bacteria	d	p	1	kb03-1a	l12	unknown	none	control	1656	124	0.0	0.0	-0.49797671503827706	0.0	-0.39279231140602183	-0.9752030706499621
study	bacteria	d	p	1	kb03-1a	l13	unknown	none	control	1662	163	0.0	0.0	-0.4201072447562629	0.0	-0.3636279568896762	0.20566089143011615
study	bacteria	d	p	1	kb03-1a	l13	unknown	none	control	1661	14	0.0	0.0	0.5822688421827308	0.0	-0.23605034423176724	1.719846510899894
study	bacteria	d	p	1	kb03-1a	l13	unknown	none	control	1662	110	0.0	0.0	0.048051409906653575	0.0	-0.3978024733735267	0.24069566176754176
study	bacteria	d	p	1	kb03-1a	l13	unknown	none	control	1660	27	0.0	0.0	-0.5592921196929765	0.0	-0.34140249630500247	-0.6969362360811671
study	bacteria	d	p	1	kb03-1a	l13	unknown	none	control	1658	76	0.0	0.0	1.1476568408724748	0.0	-0.3824812369504157	-0.7473677340633088
study	bacteria	d	p	1	kb03-1a	l13	unknown	none	control	1661	202	0.0	0.0	-1.1985436328129733	0.0	-0.29415452452617125	-0.8169224239155692
study	bacteria	d	p	1	kb03-1a	l13	unknown	none	control	1659	152	0.0	0.0	-0.9427903902337066	0.0	-0.20885035051633502	-0.46185872018735624
study	bacteria	d	p	1	kb03-1a	l13	unknown	none	control	1657	101	0.0	0.0	0.6049595416765329	0.0	-0.430408641543366	-0.5339772090339239
study	bacteria	d	p	1	kb03-1a	l13	unknown	none	control	1659	79	0.0	0.0	-0.3124339465830646	0.0	-0.4368341249655738	-0.1921255776757987
study	bacteria	d	p	1	kb03-1a	l13	unknown	none	control	1657	72	0.0	0.0	0.45083474082475405	0.0	-0.3403525000491817	-0.6612200581352047
study	bacteria	d	p	1	kb03-1a	l14	unknown	none	control	1664	152	0.0	0.0	-0.6814767747900519	0.0	-0.4002164125377637	0.00028442594232208607
study	bacteria	d	p	1	kb03-1a	l14	unknown	none	control	1665	103	0.0	0.0	-0.981342054964426	0.0	-0.3726785049023894	-0.787176908474857
study	bacteria	d	p	1	kb03-1a	l14	unknown	none	control	1663	62	0.0	0.0	-0.03444656813152775	0.0	-0.33948434822017226	-1.0078067738259413
study	bacteria	d	p	1	kb03-1a	l14	unknown	none	control	1668	199	0.0	0.0	-0.4848253751902052	0.0	-0.2641775295485799	0.08953720783565881
study	bacteria	d	p	1	kb03-1a	l14	unknown	none	control	1667	143	0.0	0.0	-0.7874672711281119	0.0	-0.37994768302516607	-0.4338544237449569
study	bacteria	d	p	1	kb03-1a	l14	unknown	none	control	1666	16	0.0	0.0	-0.6839801394226558	0.0	-0.28673408873386486	-1.448374161769884
study	bacteria	d	p	1	kb03-1a	l14	unknown	none	control	1665	105	0.0	0.0	-0.8965079246023441	0.0	-0.4215342075991815	-0.4282301677658734
study	bacteria	d	p	1	kb03-1a	l14	unknown	none	control	1664	29	0.0	0.0	-1.1159395962027194	0.0	0.1361347030954378	-1.0463095155212438
study	bacteria	d	p	1	kb03-1a	l14	unknown	none	control	1667	126	0.0	0.0	1.2001049417168164	0.0	-0.27625496020845963	-0.5605951807479729
study	bacteria	d	p	1	kb03-1a	l14	unknown	none	control	1666	183	0.0	0.0	-1.1519324944462381	0.0	-0.20807341501264345	-0.9222725813157964
study	bacteria	d	p	1	kb03-1a	l15	unknown	none	control	1670	85	0.0	0.0	0.14116845613960186	0.0	-0.4251636352415892	0.5754758382466879
study	bacteria	d	p	1	kb03-1a	l15	unknown	none	control	1672	23	0.0	0.0	-1.1131569622452422	0.0	-0.32787742433662015	-1.4860549782500183
study	bacteria	d	p	1	kb03-1a	l15	unknown	none	control	1670	76	0.0	0.0	0.5803920552942088	0.0	-0.16277774027847866	0.5367097428635371
study	bacteria	d	p	1	kb03-1a	l15	unknown	none	control	1674	148	0.0	0.0	-0.5728878146135337	0.0	-0.41643599899403444	-0.3746804950201318
study	bacteria	d	p	1	kb03-1a	l15	unknown	none	control	1674	106	0.0	0.0	-0.28941720197715837	0.0	-0.3899050697119356	-0.7631847259472012
study	bacteria	d	p	1	kb03-1a	l15	unknown	none	control	1670	229	0.0	0.0	-0.8856666549900858	0.0	-0.3149977865808414	-1.303523731523894
study	bacteria	d	p	1	kb03-1a	l15	unknown	none	control	1670	107	0.0	0.0	-0.38653251026900026	0.0	0.698237315329144	-1.3769605052512894
study	bacteria	d	p	1	kb03-1a	l15	unknown	none	control	1674	86	0.0	0.0	0.5042434950797505	0.0	-0.39587071189633194	-0.3915154836368336
study	bacteria	d	p	1	kb03-1a	l15	unknown	none	control	1674	45	0.0	0.0	0.18399878278812493	0.0	0.1144936414504686	0.27748096987537413
study	bacteria	d	p	1	kb03-1a	l15	unknown	none	control	1674	42	0.0	0.0	-0.7347105109273345	0.0	-0.3320574647888032	-0.4889119511661429
study	bacteria	d	p	1	kb03-1a	l16	unknown	none	control	1680	136	0.0	0.0	-0.5095331553354019	0.0	-0.39225198247979026	-0.2385433354381477
study	bacteria	d	p	1	kb03-1a	l16	unknown	none	control	1676	182	0.0	0.0	-0.6796803329630368	0.0	-0.289854585245356	-1.0378558498849395
study	bacteria	d	p	1	kb03-1a	l16	unknown	none	control	1677	13	0.0	0.0	-0.3483658764154729	0.0	-0.2697075462236144	-0.8931098895993398
study	bacteria	d	p	1	kb03-1a	l16	unknown	none	control	1676	69	0.0	0.0	-1.4917284311177579	0.0	-0.4223971904093417	-0.8650257789004552
study	bacteria	d	p	1	kb03-1a	l16	unknown	none	control	1677	27	0.0	0.0	1.5436137516639223	0.0	-0.27935902669960005	0.17981205303025452
study	bacteria	d	p	1	kb03-1a	l16	unknown	none	control	1675	8	0.0	0.0	-0.9212040187021348	0.0	-0.26171700259532094	-0.5883347066434887
study	bacteria	d	p	1	kb03-1a	l16	unknown	none	control	1680	127	0.0	0.0	-0.9101897918147881	0.0	0.20628275891872114	-0.0483248629432179
study	bacteria	d	p	1	kb03-1a	l16	unknown	none	control	1675	186	0.0	0.0	-0.8814344318049072	0.0	-0.26769613105114254	-0.5804897908464327
study	bacteria	d	p	1	kb03-1a	l16	unknown	none	control	1680	139	0.0	0.0	-0.49666406617864256	0.0	-0.38106899865085714	-0.8557155947194405
study	bacteria	d	p	1	kb03-1a	l16	unknown	none	control	1676	87	0.0	0.0	-0.9735835536553973	0.0	-0.42121034813786407	-0.916794142234598
study	bacteria	d	p	1	kb03-1a	l17	unknown	none	control	1684	174	0.0	0.0	0.14467027236248123	0.0	-0.2626526064142446	2.716098427804634
study	bacteria	d	p	1	kb03-1a	l17	unknown	none	control	1682	64	0.0	0.0	-0.10543324165372404	0.0	0.040132866806350385	0.4324417712557638
study	bacteria	d	p	1	kb03-1a	l17	unknown	none	control	1685	40	0.0	0.0	1.253888525525094	0.0	-0.2911925329140884	1.3069877011990505
study	bacteria	d	p	1	kb03-1a	l17	unknown	none	control	1683	164	0.0	0.0	-0.5644609880351155	0.0	-0.375715539805966	-0.3152191114061897
study	bacteria	d	p	1	kb03-1a	l17	unknown	none	control	1685	141	0.0	0.0	1.0872874063975124	0.0	-0.34551732636554905	0.16346843973677203
study	bacteria	d	p	1	kb03-1a	l17	unknown	none	control	1683	101	0.0	0.0	0.2527248394413513	0.0	-0.38083392408675787	-0.6327739310391798
study	bacteria	d	p	1	kb03-1a	l17	unknown	none	control	1681	140	0.0	0.0	0.1755504717098453	0.0	-0.3861675160048486	0.5262576305909092
study	bacteria	d	p	1	kb03-1a	l17	unknown	none	control	1682	4	0.0	0.0	-0.6018332828202045	0.0	1.9362153010957543	0.12254710960868857
study	bacteria	d	p	1	kb03-1a	l17	unknown	none	control	1683	2	0.0	0.0	-0.07303174920614994	0.0	-0.26096711582312876	-0.8220540637243651
study	bacteria	d	p	1	kb03-1a	l17	unknown	none	control	1681	130	0.0	0.0	-0.8832550736482288	0.0	-0.3225684152439446	-0.24215786926443994
study	bacteria	d	p	1	kb03-1a	l18	unknown	none	control	1691	174	0.0	0.0	0.3841916414541987	0.0	-0.3071541892910232	-1.3373334664218874
study	bacteria	d	p	1	kb03-1a	l18	unknown	none	control	1689	170	0.0	0.0	0.24325064764793497	0.0	1.3754512613356844	-0.08686835667998596
study	bacteria	d	p	1	kb03-1a	l18	unknown	none	control	1689	35	0.0	0.0	0.6141491000671317	0.0	-0.30756554425967136	0.9041775967778591
study	bacteria	d	p	1	kb03-1a	l18	unknown	none	control	1690	81	0.0	0.0	-0.08327143407744805	0.0	-0.42766854581322267	-0.2593936243097752
study	bacteria	d	p	1	kb03-1a	l18	unknown	none	control	1689	161	0.0	0.0	-0.48642532356090595	0.0	-0.3646808733815511	-0.8067228362520525
study	bacteria	d	p	1	kb03-1a	l18	unknown	none	control	1689	67	0.0	0.0	-0.7316789904819327	0.0	0.7517329912745495	-0.6585347385659837
study	bacteria	d	p	1	kb03-1a	l18	unknown	none	control	1688	91	0.0	0.0	-1.0687160045021191	0.0	-0.3967790821206763	-0.7338679104474538
study	bacteria	d	p	1	kb03-1a	l18	unknown	none	control	1689	29	0.0	0.0	-0.5547488024241131	0.0	-0.30196449670438696	-0.5944962351308046
study	bacteria	d	p	1	kb03-1a	l18	unknown	none	control	1692	31	0.0	0.0	-0.8861691617317135	0.0	-0.3390679002963533	-1.106343169308059
study	bacteria	d	p	1	kb03-1a	l18	unknown	none	control	1692	140	0.0	0.0	-0.996170246810807	0.0	-0.34394259177870384	-0.7806905977835391
study	bacteria	d	p	1	kb03-1a	l19	unknown	none	control	1693	156	0.0	0.0	-0.8166224869622808	0.0	-0.36383921739546393	-0.14066258418708277
study	bacteria	d	p	1	kb03-1a	l19	unknown	none	control	1698	193	0.0	0.0	-0.7397474886525514	0.0	0.7030313894497376	-0.6384871977421784
study	bacteria	d	p	1	kb03-1a	l19	unknown	none	control	1697	137	0.0	0.0	1.5105891712568635	0.0	-0.4138594522468759	0.2352602789446487
study	bacteria	d	p	1	kb03-1a	l19	unknown	none	control	1696	79	0.0	0.0	0.07734376870753631	0.0	-0.348666414971153	-0.1665213091468682
study	bacteria	d	p	1	kb03-1a	l19	unknown	none	control	1698	118	0.0	0.0	0.8494749302803094	0.0	-0.3336875819527837	0.2901792373707208
study	bacteria	d	p	1	kb03-1a	l19	unknown	none	control	1698	12	0.0	0.0	-0.6082913661259968	0.0	-0.20460857019173465	-0.23040257115346727
study	bacteria	d	p	1	kb03-1a	l19	unknown	none	control	1693	131	0.0	0.0	-0.5592052846785014	0.0	-0.44487768083684676	-0.34817466556910875
study	bacteria	d	p	1	kb03-1a	l19	unknown	none	control	1694	146	0.0	0.0	-0.6677442213582304	0.0	-0.3450129015704493	-0.7053155861781117
study	bacteria	d	p	1	kb03-1a	l19	unknown	none	control	1693	173	0.0	0.0	0.014867546458634119	0.0	-0.38671544707787775	0.2311072791052109
study	bacteria	d	p	1	kb03-1a	l19	unknown	none	control	1695	61	0.0	0.0	-0.2613304544187406	0.0	-0.29723912775783096	-0.4805393349014397
study	bacteria	d	p	1	kb03-1a	l20	unknown	none	control	1701	186	0.0	0.0	-0.3530627428157709	0.0	0.28864865841063436	-0.42177377066358623
study	bacteria	d	p	1	kb03-1a	l20	unknown	none	control	1702	70	0.0	0.0	1.155146874704769	0.0	-0.30835671483551913	-0.42805580420731004
study	bacteria	d	p	1	kb03-1a	l20	unknown	none	control	1702	58	0.0	0.0	-1.1516612398782886	0.0	-0.3399537651409242	-0.8613175306688665
study	bacteria	d	p	1	kb03-1a	l20	unknown	none	control	1699	16	0.0	0.0	-1.0590046241480988	0.0	-0.26279940854398093	0.0628895601780168
study	bacteria	d	p	1	kb03-1a	l20	unknown	none	control	1703	56	0.0	0.0	0.12315563982613424	0.0	-0.3640515145727542	-0.3053958159110527
study	bacteria	d	p	1	kb03-1a	l20	unknown	none	control	1703	66	0.0	0.0	1.0874018231795166	0.0	-0.3648846308684913	0.7786594927857078
study	bacteria	d	p	1	kb03-1a	l20	unknown	none	control	1701	135	0.0	0.0	-0.4510010871464687	0.0	3.616265212534166	1.7607502388887795
study	bacteria	d	p	1	kb03-1a	l20	unknown	none	control	1701	146	0.0	0.0	-0.4073691716918404	0.0	-0.43567184160757344	-0.0334642560266933
study	bacteria	d	p	1	kb03-1a	l20	unknown	none	control	1704	154	0.0	0.0	1.2767370661454691	0.0	0.6671723679294705	-0.2022222346969444
study	bacteria	d	p	1	kb03-1a	l20	unknown	none	control	1704	93	0.0	0.0	-0.25635069907212343	0.0	0.43111391708750063	-0.3517772967118525
study	bacteria	d	p	1	kb03-1a	l21	unknown	none	control	1708	197	0.0	0.0	-0.8245098317103313	0.0	-0.2635576484042832	-0.5025033810227905
study	bacteria	d	p	1	kb03-1a	l21	unknown	none	control	1705	28	0.0	0.0	1.2112458900289502	0.0	-0.09673602382746398	0.5272477285731036
study	bacteria	d	p	1	kb03-1a	l21	unknown	none	control	1707	188	0.0	0.0	4.200077226667629	0.0	5.528802200897989	1.603254542868653
study	bacteria	d	p	1	kb03-1a	l21	unknown	none	control	1710	3	0.0	0.0	-0.8226515477779613	0.0	-0.24481930107617253	-0.11015368394435271
study	bacteria	d	p	1	kb03-1a	l21	unknown	none	control	1708	39	0.0	0.0	1.5442575850361537	0.0	-0.26802033237756745	1.945725693550673
study	bacteria	d	p	1	kb03-1a	l21	unknown	none	control	1705	186	0.0	0.0	-0.8220946127567484	0.0	-0.276184770610694	-1.2230176371843817
study	bacteria	d	p	1	kb03-1a	l21	unknown	none	control	1705	184	0.0	0.0	-0.7126142659116712	0.0	-0.3014692070128057	-0.2558129392452052
study	bacteria	d	p	1	kb03-1a	l21	unknown	none	control	1709	9	0.0	0.0	-0.30698829122327115	0.0	-0.26504535978370153	-0.424942101617644
study	bacteria	d	p	1	kb03-1a	l21	unknown	none	control	1708	103	0.0	0.0	-0.2139180275908024	0.0	-0.4018524467860492	-0.5121836830157513
study	bacteria	d	p	1	kb03-1a	l21	unknown	none	control	1710	108	0.0	0.0	-1.3643153084839983	0.0	-0.0939831541235927	-1.3926092279487061
study	bacteria	d	p	1	kb03-1a	l22	unknown	none	control	1716	44	0.0	0.0	-0.2128257407374279	0.0	2.532906526629147	0.49392296675067365
study	bacteria	d	p	1	kb03-1a	l22	unknown	none	control	1712	9	0.0	0.0	0.48500035694603116	0.0	-0.26184654072579994	-0.8798146261641626
study	bacteria	d	p	1	kb03-1a	l22	unknown	none	control	1714	175	0.0	0.0	-0.2571853094406816	0.0	-0.400541785239347	0.2556873248208382
study	bacteria	d	p	1	kb03-1a	l22	unknown	none	control	1714	187	0.0	0.0	2.3377114817780797	0.0	-0.294259954857578	0.4338985517875423
study	bacteria	d	p	1	kb03-1a	l22	unknown	none	control	1715	99	0.0	0.0	0.30158748372061	0.0	-0.4295427483530188	-0.42455602318683583
study	bacteria	d	p	1	kb03-1a	l22	unknown	none	control	1714	13	0.0	0.0	-0.8068471108908024	0.0	-0.21299757645400533	-0.8644341641178089
study	bacteria	d	p	1	kb03-1a	l22	unknown	none	control	1716	162	0.0	0.0	-0.2910938599280141	0.0	-0.30142991108980594	-0.24330216789206524
study	bacteria	d	p	1	kb03-1a	l22	unknown	none	control	1715	68	0.0	0.0	-0.3148559641405245	0.0	-0.38560795851080615	-0.13518557190245553
study	bacteria	d	p	1	kb03-1a	l22	unknown	none	control	1713	27	0.0	0.0	-0.6187226561555036	0.0	-0.29164740401033123	-1.1342753132214254
study	bacteria	d	p	1	kb03-1a	l22	unknown	none	control	1712	58	0.0	0.0	0.11069135462590553	0.0	-0.391200137020961	-0.41710615300263487
study	bacteria	d	p	1	kb03-1a	l23	mock	none	control	1720	68	0.0	0.0	-0.23278523940060222	0.0	-0.3248673721110497	-0.3708315985193492
study	bacteria	d	p	1	kb03-1a	l23	mock	none	control	1720	67	0.0	0.0	-0.6249895252263336	0.0	-0.20383721513046757	0.04125549019959646
study	bacteria	d	p	1	kb03-1a	l23	mock	none	control	1717	82	0.0	0.0	-0.6590147762304434	0.0	-0.41311372278362685	-0.19734118295287195
study	bacteria	d	p	1	kb03-1a	l23	mock	none	control	1719	164	0.0	0.0	2.160975426006881	0.0	-0.3280346840623657	0.7547519141281581
study	bacteria	d	p	1	kb03-1a	l23	mock	none	control	1720	111	0.0	0.0	-0.8407094030896084	0.0	0.35738508299187516	0.08975758068398046
study	bacteria	d	p	1	kb03-1a	l23	mock	none	control	1718	117	0.0	0.0	-0.15603563249249586	0.0	-0.24311297179325236	-0.09489552886637723
study	bacteria	d	p	1	kb03-1a	l23	mock	none	control	1721	36	0.0	0.0	-0.14154288808520255	0.0	-0.20905493204505574	-0.5249583695932994
study	bacteria	d	p	1	kb03-1a	l23	mock	none	control	1717	77	0.0	0.0	-0.4294256990625783	0.0	-0.37710955412440206	0.09931482788341581
study	bacteria	d	p	1	kb03-1a	l23	mock	none	control	1721	110	0.0	0.0	-0.3257875877941122	0.0	-0.3826084756894347	-0.3142442799055668
study	bacteria	d	p	1	kb03-1a	l23	mock	none	control	1718	89	0.0	0.0	-0.6562233092147769	0.0	-0.009679478118329218	-0.5106863971694368
study	bacteria	d	p	1	kb03-1a	l24	mock	none	control	1725	53	0.0	0.0	-0.6229566201426456	0.0	-0.33492553204225733	-0.600003227210713
study	bacteria	d	p	1	kb03-1a	l24	mock	none	control	1723	13	0.0	0.0	-0.9319158777036736	0.0	2.641943558110037	-0.5702289279041741
study	bacteria	d	p	1	kb03-1a	l24	mock	none	control	1726	72	0.0	0.0	-0.2827551980678189	0.0	-0.3287600891794212	-0.7345361188263897
study	bacteria	d	p	1	kb03-1a	l24	mock	none	control	1728	150	0.0	0.0	-0.5995172010441724	0.0	-0.29659426778466713	0.07942546396536355
study	bacteria	d	p	1	kb03-1a	l24	mock	none	control	1726	113	0.0	0.0	-0.9640853663242186	0.0	0.38089403318475706	-0.45286576790690786
study	bacteria	d	p	1	kb03-1a	l24	mock	none	control	1726	37	0.0	0.0	0.3409054134678427	0.0	-0.2576968708770968	-0.3292199171729686
study	bacteria	d	p	1	kb03-1a	l24	mock	none	control	1723	37	0.0	0.0	-0.7812987313997676	0.0	0.1796668024664221	-0.13276385161424734
study	bacteria	d	p	1	kb03-1a	l24	mock	none	control	1727	44	0.0	0.0	0.08143966179666627	0.0	6.71789852005026	0.8067172512566455
study	bacteria	d	p	1	kb03-1a	l24	mock	none	control	1726	8	0.0	0.0	-0.9899093167932989	0.0	-0.2769812752415569	-1.1480854241096152
study	bacteria	d	p	1	kb03-1a	l24	mock	none	control	1727	104	0.0	0.0	4.748079447907354	0.0	0.0878957234512579	-0.07434596784402134
study	bacteria	d	p	1	kb03-1a	m01	mock	none	control	1729	2	0.0	0.0	-0.11377390346457082	0.0	-0.20732954279009147	0.07994295701423894
study	bacteria	d	p	1	kb03-1a	m01	mock	none	control	1729	75	0.0	0.0	-0.4947170585189309	0.0	-0.29403279553998235	0.9025742960988646
study	bacteria	d	p	1	kb03-1a	m01	mock	none	control	1733	46	0.0	0.0	1.3043032734692377	0.0	-0.2736769964310069	0.8161316633438829
study	bacteria	d	p	1	kb03-1a	m01	mock	none	control	1729	21	0.0	0.0	1.8048762581325277	0.0	-0.21801455315381613	0.743885675201484
study	bacteria	d	p	1	kb03-1a	m01	mock	none	control	1733	155	0.0	0.0	-0.007024289444524351	0.0	-0.36000858678265674	-0.2418910188512201
study	bacteria	d	p	1	kb03-1a	m01	mock	none	control	1730	29	0.0	0.0	-1.1884491694235595	0.0	3.7209403764050224	0.8057592403378712
study	bacteria	d	p	1	kb03-1a	m01	mock	none	control	1734	12	0.0	0.0	1.6993537266266059	0.0	-0.20405970532531048	0.40632776100538676
study	bacteria	d	p	1	kb03-1a	m01	mock	none	control	1729	70	0.0	0.0	6.2053391314003346	0.0	-0.31194207208319585	1.8019969540510454
study	bacteria	d	p	1	kb03-1a	m01	mock	none	control	1732	27	0.0	0.0	1.7300721878952183	0.0	-0.09574758450905228	3.756983130643328
study	bacteria	d	p	1	kb03-1a	m01	mock	none	control	1733	98	0.0	0.0	0.010252588345693993	0.0	-0.35860988951404765	0.6466740750188038
study	bacteria	d	p	1	kb03-1a	m02	atp6v1a	l-017590-01	control	1736	7	0.0	0.0	-0.6635413197240677	0.0	-0.34062711716627964	-0.8722142269111287
study	bacteria	d	p	1	kb03-1a	m02	atp6v1a	l-017590-01	control	1736	71	0.0	0.0	0.5122157297040071	0.0	-0.13274227285204918	-0.03541615212352345
study	bacteria	d	p	1	kb03-1a	m02	atp6v1a	l-017590-01	control	1735	127	0.0	0.0	-0.1407511206382971	0.0	-0.3873207563769726	0.1427128047417277
study	bacteria	d	p	1	kb03-1a	m02	atp6v1a	l-017590-01	control	1740	55	0.0	0.0	0.8790445688648022	0.0	-0.26640092399149096	0.8233868435938537
study	bacteria	d	p	1	kb03-1a	m02	atp6v1a	l-017590-01	control	1735	59	0.0	0.0	-0.3498769923509988	0.0	-0.3598710033180574	-0.8772665185658203
study	bacteria	d	p	1	kb03-1a	m02	atp6v1a	l-017590-01	control	1736	24	0.0	0.0	-0.7008003452498025	0.0	-0.22119755929219878	-0.32019780510095336
study	bacteria	d	p	1	kb03-1a	m02	atp6v1a	l-017590-01	control	1738	13	0.0	0.0	-0.46200594623854346	0.0	-0.3351405258195085	0.13093177302952624
study	bacteria	d	p	1	kb03-1a	m02	atp6v1a	l-017590-01	control	1739	156	0.0	0.0	2.267082397960797	0.0	2.362708489370411	1.1881329760052852
study	bacteria	d	p	1	kb03-1a	m02	atp6v1a	l-017590-01	control	1738	85	0.0	0.0	-0.9100345956297137	0.0	-0.14372315816827863	-0.9747888455412782
study	bacteria	d	p	1	kb03-1a	m02	atp6v1a	l-017590-01	control	1740	7	0.0	0.0	0.016328219435438558	0.0	-0.24394348129758586	-0.2866798336179328
study	bacteria	d	p	1	kb03-1a	m03	unknown	none	control	1746	121	0.0	0.0	0.9720960016428899	0.0	-0.38717091385776603	0.6780197877733316
study	bacteria	d	p	1	kb03-1a	m03	unknown	none	control	1744	79	0.0	0.0	-0.47090625236376926	0.0	-0.3191666938597832	0.49444634120502695
study	bacteria	d	p	1	kb03-1a	m03	unknown	none	control	1746	19	0.0	0.0	0.4482505019782001	0.0	-0.32314708032792444	-0.34234213097725696
study	bacteria	d	p	1	kb03-1a	m03	unknown	none	control	1743	76	0.0	0.0	-0.1568662935600036	0.0	1.1993839713028691	-0.4999112822289402
study	bacteria	d	p	1	kb03-1a	m03	unknown	none	control	1742	17	0.0	0.0	0.6001703444683744	0.0	-0.28186469773720785	0.9185752857422874
study	bacteria	d	p	1	kb03-1a	m03	unknown	none	control	1743	30	0.0	0.0	-0.657269656030604	0.0	-0.361244119922666	-0.26042103083446294
study	bacteria	d	p	1	kb03-1a	m03	unknown	none	control	1746	132	0.0	0.0	3.17228360700575	0.0	0.15568161121975382	5.437041936810593
study	bacteria	d	p	1	kb03-1a	m03	unknown	none	control	1744	36	0.0	0.0	-1.1410238913307058	0.0	-0.35352109943620785	-0.7136929189808475
study	bacteria	d	p	1	kb03-1a	m03	unknown	none	control	1746	45	0.0	0.0	1.6540880562295806	0.0	5.455811338138577	-0.39201559011640696
study	bacteria	d	p	1	kb03-1a	m03	unknown	none	control	1745	20	0.0	0.0	1.004998411679986	0.0	-0.3259033883846793	-0.16990786500641925
study	bacteria	d	p	1	kb03-1a	m04	unknown	none	control	1751	8	0.0	0.0	-0.24151656103099856	0.0	-0.2941665670217464	0.04327670293221112
study	bacteria	d	p	1	kb03-1a	m04	unknown	none	control	1751	58	0.0	0.0	1.41047277851137	0.0	-0.13746441178063495	1.2271217683634141
study	bacteria	d	p	1	kb03-1a	m04	unknown	none	control	1750	175	0.0	0.0	-1.1291337385134097	0.0	-0.3701047514998052	-0.15058483405026182
study	bacteria	d	p	1	kb03-1a	m04	unknown	none	control	1751	191	0.0	0.0	0.5139789369513954	0.0	-0.3276074144310029	-0.6361411221474653
study	bacteria	d	p	1	kb03-1a	m04	unknown	none	control	1751	139	0.0	0.0	1.2175161482831232	0.0	-0.38535046883501406	1.8461176227292078
study	bacteria	d	p	1	kb03-1a	m04	unknown	none	control	1752	211	0.0	0.0	-0.19824886027222877	0.0	-0.2546418538775134	0.045413034814868795
study	bacteria	d	p	1	kb03-1a	m04	unknown	none	control	1747	23	0.0	0.0	0.321663001678797	0.0	-0.31178752051116876	-0.5621757384245838
study	bacteria	d	p	1	kb03-1a	m04	unknown	none	control	1752	150	0.0	0.0	0.8995754004466318	0.0	1.2588279454931504	3.4302104432269998
study	bacteria	d	p	1	kb03-1a	m04	unknown	none	control	1751	163	0.0	0.0	2.9490370009473903	0.0	7.933148854529624	-0.8654666036536025
study	bacteria	d	p	1	kb03-1a	m04	unknown	none	control	1752	12	0.0	0.0	-0.48604036149781177	0.0	-0.32520790786798026	-0.6497253743017971
study	bacteria	d	p	1	kb03-1a	m05	unknown	none	control	1758	212	0.0	0.0	1.3558812465326864	0.0	0.10953037328637606	3.58024369633069
study	bacteria	d	p	1	kb03-1a	m05	unknown	none	control	1758	189	0.0	0.0	-0.27334944547047396	0.0	0.6637409714344698	-0.5662674814228567
study	bacteria	d	p	1	kb03-1a	m05	unknown	none	control	1755	200	0.0	0.0	0.6290981813466823	0.0	-0.33984978636682794	-0.35788070382954107
