study	pathogen	library	design	replicate	plate	well	gene	sirna	well_type	image_idx	object_idx	cells.children_bacteria_count	cells.children_invasomes_count	cells.intensity_maxintensityedge_corr1actin	cells.parent_nuclei	nuclei.intensity_uppertenpercentintensity_corr1pathogen	perinuclei.intensity_upperquartileintensity_corr1actin
study	bacteria	d	p	1	kb03-1a	l13	unknown	none	control	1657	72	0.0	0.0	0.170599574364	0.0	0.0114167673796	0.041262786489199996
study	bacteria	d	p	1	kb03-1a	l14	unknown	none	control	1664	152	0.0	0.0	0.0891733516732	0.0	0.009884267781480001	0.05964930019780001
study	bacteria	d	p	1	kb03-1a	l14	unknown	none	control	1665	103	0.0	0.0	0.0676095887477	0.0	0.010589230598500001	0.0377618164864
study	bacteria	d	p	1	kb03-1a	l14	unknown	none	control	1663	62	0.0	0.0	0.135702266171	0.0	0.011438991826200002	0.0316294105217
study	bacteria	d	p	1	kb03-1a	l14	unknown	none	control	1668	199	0.0	0.0	0.10331484934	0.0	0.013366825550299999	0.0621300808083
study	bacteria	d	p	1	kb03-1a	l14	unknown	none	control	1667	143	0.0	0.0	0.0815514158023	0.0	0.0104031416496	0.0475824131194
study	bacteria	d	p	1	kb03-1a	l14	unknown	none	control	1666	16	0.0	0.0	0.0889933309605	0.0	0.0127893838755	0.0193838422557
study	bacteria	d	p	1	kb03-1a	l14	unknown	none	control	1665	105	0.0	0.0	0.0737101385481	0.0	0.00933853812556	0.0477387392852
study	bacteria	d	p	1	kb03-1a	l14	unknown	none	control	1664	29	0.0	0.0	0.0579304772882	0.0	0.023614707958	0.0305592270157
study	bacteria	d	p	1	kb03-1a	l14	unknown	none	control	1667	126	0.0	0.0	0.22448072049000004	0.0	0.013057646666700002	0.0440596544349
study	bacteria	d	p	1	kb03-1a	l14	unknown	none	control	1666	183	0.0	0.0	0.0553421738865	0.0	0.014803075361	0.0340068329595
study	bacteria	d	p	1	kb03-1a	l15	unknown	none	control	1670	85	0.0	0.0	0.148331006475	0.0	0.00924562578201	0.07563674252369999
study	bacteria	d	p	1	kb03-1a	l15	unknown	none	control	1672	23	0.0	0.0	0.058130580677699994	0.0	0.0117361258666	0.0183365041568
study	bacteria	d	p	1	kb03-1a	l15	unknown	none	control	1670	76	0.0	0.0	0.179916235542	0.0	0.015962632102900002	0.0745592391033
study	bacteria	d	p	1	kb03-1a	l15	unknown	none	control	1674	148	0.0	0.0	0.0969821469837	0.0	0.00946905085541	0.04922715216180001
study	bacteria	d	p	1	kb03-1a	l15	unknown	none	control	1674	106	0.0	0.0	0.117366944729	0.0	0.010148235305100001	0.0384286790754
study	bacteria	d	p	1	kb03-1a	l15	unknown	none	control	1670	229	0.0	0.0	0.0744897505378	0.0	0.0120658410299	0.0234099592141
study	bacteria	d	p	1	kb03-1a	l15	unknown	none	control	1670	107	0.0	0.0	0.110383236968	0.0	0.0380043793231	0.0213687844687
study	bacteria	d	p	1	kb03-1a	l15	unknown	none	control	1674	86	0.0	0.0	0.174440278143	0.0	0.009995516515639999	0.0487592237404
study	bacteria	d	p	1	kb03-1a	l15	unknown	none	control	1674	45	0.0	0.0	0.151410999629	0.0	0.0230607027669	0.0673539767007
study	bacteria	d	p	1	kb03-1a	l15	unknown	none	control	1674	42	0.0	0.0	0.08534523370960001	0.0	0.0116291179874	0.0460520894299
study	bacteria	d	p	1	kb03-1a	l16	unknown	none	control	1680	136	0.0	0.0	0.10153807574	0.0	0.0100881549876	0.053011083807300005
study	bacteria	d	p	1	kb03-1a	l16	unknown	none	control	1676	182	0.0	0.0	0.08930253650469999	0.0	0.0127095000281	0.0307941966082
study	bacteria	d	p	1	kb03-1a	l16	unknown	none	control	1677	13	0.0	0.0	0.113127856964	0.0	0.0132252586533	0.034817409824699996
study	bacteria	d	p	1	kb03-1a	l16	unknown	none	control	1676	69	0.0	0.0	0.0309069374456	0.0	0.00931644600437	0.0355980075361
study	bacteria	d	p	1	kb03-1a	l16	unknown	none	control	1677	27	0.0	0.0	0.249182955228	0.0	0.0129781834232	0.0646392696629
study	bacteria	d	p	1	kb03-1a	l16	unknown	none	control	1675	8	0.0	0.0	0.07193420530889999	0.0	0.0134298143596	0.04328863445640001
study	bacteria	d	p	1	kb03-1a	l16	unknown	none	control	1680	127	0.0	0.0	0.0727262549162	0.0	0.0254104787803	0.058298205265
study	bacteria	d	p	1	kb03-1a	l16	unknown	none	control	1675	186	0.0	0.0	0.07479409606710001	0.0	0.013276750325299999	0.0435066838503
study	bacteria	d	p	1	kb03-1a	l16	unknown	none	control	1680	139	0.0	0.0	0.10246351127999999	0.0	0.010374436279799998	0.0358567840572
study	bacteria	d	p	1	kb03-1a	l16	unknown	none	control	1676	87	0.0	0.0	0.06816751423600001	0.0	0.009346828838179999	0.034159106145299996
study	bacteria	d	p	1	kb03-1a	l17	unknown	none	control	1684	174	0.0	0.0	0.148582827342	0.0	0.013405863160700002	0.135135336313
study	bacteria	d	p	1	kb03-1a	l17	unknown	none	control	1682	64	0.0	0.0	0.130597507801	0.0	0.021157087508299997	0.0716611113725
study	bacteria	d	p	1	kb03-1a	l17	unknown	none	control	1685	40	0.0	0.0	0.22834837882599998	0.0	0.012675248937899999	0.09596911096560001
study	bacteria	d	p	1	kb03-1a	l17	unknown	none	control	1683	164	0.0	0.0	0.0975881327465	0.0	0.0105114833451	0.0508798810114
study	bacteria	d	p	1	kb03-1a	l17	unknown	none	control	1685	141	0.0	0.0	0.216367841986	0.0	0.0112845492548	0.0641849990161
study	bacteria	d	p	1	kb03-1a	l17	unknown	none	control	1683	101	0.0	0.0	0.156353193642	0.0	0.0103804541236	0.0420534464444
study	bacteria	d	p	1	kb03-1a	l17	unknown	none	control	1681	140	0.0	0.0	0.150803468883	0.0	0.010243915646000001	0.0742687226968
study	bacteria	d	p	1	kb03-1a	l17	unknown	none	control	1682	4	0.0	0.0	0.0949006348666	0.0	0.06969627326710001	0.0630475908571
study	bacteria	d	p	1	kb03-1a	l17	unknown	none	control	1683	2	0.0	0.0	0.13292754781500002	0.0	0.0134490112535	0.0367924061368
study	bacteria	d	p	1	kb03-1a	l17	unknown	none	control	1681	130	0.0	0.0	0.0746631709762	0.0	0.0118720350306	0.05291061785830001
study	bacteria	d	p	1	kb03-1a	l18	unknown	none	control	1691	174	0.0	0.0	0.165807168939	0.0	0.012266634950600002	0.0224702178077
study	bacteria	d	p	1	kb03-1a	l18	unknown	none	control	1689	170	0.0	0.0	0.155671890272	0.0	0.0553408689869	0.0572268890563
study	bacteria	d	p	1	kb03-1a	l18	unknown	none	control	1689	35	0.0	0.0	0.182343755361	0.0	0.0122561043772	0.0847730061995
study	bacteria	d	p	1	kb03-1a	l18	unknown	none	control	1690	81	0.0	0.0	0.132191196688	0.0	0.00918150076437	0.0524315501361
study	bacteria	d	p	1	kb03-1a	l18	unknown	none	control	1689	161	0.0	0.0	0.103199794648	0.0	0.0107939677528	0.037218537525
study	bacteria	d	p	1	kb03-1a	l18	unknown	none	control	1689	67	0.0	0.0	0.0855632349005	0.0	0.0393738538276	0.0413374249327
study	bacteria	d	p	1	kb03-1a	l18	unknown	none	control	1688	91	0.0	0.0	0.061326396733499995	0.0	0.00997226248921	0.0392435398104
study	bacteria	d	p	1	kb03-1a	l18	unknown	none	control	1689	29	0.0	0.0	0.0982865506089	0.0	0.012399489645	0.043117374804
study	bacteria	d	p	1	kb03-1a	l18	unknown	none	control	1692	31	0.0	0.0	0.07445361452289999	0.0	0.011449652777899999	0.0288905919196
study	bacteria	d	p	1	kb03-1a	l18	unknown	none	control	1692	140	0.0	0.0	0.0665432711886	0.0	0.011324862024499999	0.0379421034584
study	bacteria	d	p	1	kb03-1a	l19	unknown	none	control	1693	156	0.0	0.0	0.0794548204182	0.0	0.010815513913200002	0.055731678781300004
study	bacteria	d	p	1	kb03-1a	l19	unknown	none	control	1698	193	0.0	0.0	0.084983017072	0.0	0.0381271062943	0.041894646226
study	bacteria	d	p	1	kb03-1a	l19	unknown	none	control	1697	137	0.0	0.0	0.246808108022	0.0	0.00953500973933	0.066180452815
study	bacteria	d	p	1	kb03-1a	l19	unknown	none	control	1696	79	0.0	0.0	0.143741277288	0.0	0.0112039334577	0.055012935655
study	bacteria	d	p	1	kb03-1a	l19	unknown	none	control	1698	118	0.0	0.0	0.199266389452	0.0	0.011587387438999999	0.06770692498
study	bacteria	d	p	1	kb03-1a	l19	unknown	none	control	1698	12	0.0	0.0	0.094436224391	0.0	0.014891774429799998	0.0532373563084
study	bacteria	d	p	1	kb03-1a	l19	unknown	none	control	1693	131	0.0	0.0	0.097966078273	0.0	0.00874095166875	0.049963881554100004
study	bacteria	d	p	1	kb03-1a	l19	unknown	none	control	1694	146	0.0	0.0	0.09016088022739999	0.0	0.01129746239	0.0400371515156
study	bacteria	d	p	1	kb03-1a	l19	unknown	none	control	1693	173	0.0	0.0	0.139248518259	0.0	0.0102298887622	0.06606502020600001
study	bacteria	d	p	1	kb03-1a	l19	unknown	none	control	1695	61	0.0	0.0	0.119386704954	0.0	0.012520457782799999	0.0462848062556
study	bacteria	d	p	1	kb03-1a	l20	unknown	none	control	1701	186	0.0	0.0	0.112790098243	0.0	0.0275190230204	0.0479181948092
study	bacteria	d	p	1	kb03-1a	l20	unknown	none	control	1702	70	0.0	0.0	0.22124771833	0.0	0.0122358506293	0.0477435857194
study	bacteria	d	p	1	kb03-1a	l20	unknown	none	control	1702	58	0.0	0.0	0.0553616802101	0.0	0.0114269748829	0.0357010782765
study	bacteria	d	p	1	kb03-1a	l20	unknown	none	control	1699	16	0.0	0.0	0.06202475668880001	0.0	0.0134021050667	0.061389409579699995
study	bacteria	d	p	1	kb03-1a	l20	unknown	none	control	1703	56	0.0	0.0	0.147035677785	0.0	0.010810079164200001	0.0511529194588
study	bacteria	d	p	1	kb03-1a	l20	unknown	none	control	1703	66	0.0	0.0	0.21637606986900002	0.0	0.0107887516175	0.0812842311492
study	bacteria	d	p	1	kb03-1a	l20	unknown	none	control	1701	135	0.0	0.0	0.105747204723	0.0	0.112705086207	0.10858143835
study	bacteria	d	p	1	kb03-1a	l20	unknown	none	control	1701	146	0.0	0.0	0.10888484133199999	0.0	0.00897661860618	0.058711255757300004
study	bacteria	d	p	1	kb03-1a	l20	unknown	none	control	1704	154	0.0	0.0	0.22999145171799998	0.0	0.037209125264	0.05402062861430001
study	bacteria	d	p	1	kb03-1a	l20	unknown	none	control	1704	93	0.0	0.0	0.119744806644	0.0	0.0311660942289	0.049863746440199995
study	bacteria	d	p	1	kb03-1a	l21	unknown	none	control	1708	197	0.0	0.0	0.0788876296045	0.0	0.013382694336099999	0.04567431570740001
study	bacteria	d	p	1	kb03-1a	l21	unknown	none	control	1705	28	0.0	0.0	0.225281882825	0.0	0.0176532817734	0.07429624246510001
study	bacteria	d	p	1	kb03-1a	l21	unknown	none	control	1707	188	0.0	0.0	0.440213235766	0.0	0.161665503998	0.104203846295
study	bacteria	d	p	1	kb03-1a	l21	unknown	none	control	1710	3	0.0	0.0	0.0790212615946	0.0	0.0138623908436	0.0565796735056
study	bacteria	d	p	1	kb03-1a	l21	unknown	none	control	1708	39	0.0	0.0	0.249229254253	0.0	0.013268450861	0.113722830155
study	bacteria	d	p	1	kb03-1a	l21	unknown	none	control	1705	186	0.0	0.0	0.0790613116289	0.0	0.013059443500999999	0.0256476256893
study	bacteria	d	p	1	kb03-1a	l21	unknown	none	control	1705	184	0.0	0.0	0.08693420789419999	0.0	0.0124121689241	0.0525310752589
study	bacteria	d	p	1	kb03-1a	l21	unknown	none	control	1709	9	0.0	0.0	0.116103381296	0.0	0.0133446093364	0.0478301310668
study	bacteria	d	p	1	kb03-1a	l21	unknown	none	control	1708	103	0.0	0.0	0.122796203817	0.0	0.00984238575734	0.04540525176369999
study	bacteria	d	p	1	kb03-1a	l21	unknown	none	control	1710	108	0.0	0.0	0.040069406566699994	0.0	0.0177237544762	0.0209338283024
study	bacteria	d	p	1	kb03-1a	l22	unknown	none	control	1716	44	0.0	0.0	0.12287475180600001	0.0	0.0849714035637	0.0733699808828
study	bacteria	d	p	1	kb03-1a	l22	unknown	none	control	1712	9	0.0	0.0	0.17305647516199998	0.0	0.013426498219299999	0.035186951603
study	bacteria	d	p	1	kb03-1a	l22	unknown	none	control	1714	175	0.0	0.0	0.11968478855900001	0.0	0.00987593833033	0.0667482224493
study	bacteria	d	p	1	kb03-1a	l22	unknown	none	control	1714	187	0.0	0.0	0.306287716346	0.0	0.0125967237848	0.0717016025798
study	bacteria	d	p	1	kb03-1a	l22	unknown	none	control	1715	99	0.0	0.0	0.159866979821	0.0	0.009133521697860001	0.0478408621147
study	bacteria	d	p	1	kb03-1a	l22	unknown	none	control	1714	13	0.0	0.0	0.0801577824016	0.0	0.0146770181904	0.0356144514659
study	bacteria	d	p	1	kb03-1a	l22	unknown	none	control	1716	162	0.0	0.0	0.11724637373600001	0.0	0.0124131748889	0.0528788120839
study	bacteria	d	p	1	kb03-1a	l22	unknown	none	control	1715	68	0.0	0.0	0.115537605113	0.0	0.0102582401631	0.0558839123094
study	bacteria	d	p	1	kb03-1a	l22	unknown	none	control	1713	27	0.0	0.0	0.0936860946492	0.0	0.0126636043637	0.028114218124199997
study	bacteria	d	p	1	kb03-1a	l22	unknown	none	control	1712	58	0.0	0.0	0.146139352305	0.0	0.010115081940299999	0.048047931217900006
study	bacteria	d	p	1	kb03-1a	l23	mock	none	control	1720	68	0.0	0.0	0.12143943426300001	0.0	0.011813182370799999	0.0493341322201
study	bacteria	d	p	1	kb03-1a	l23	mock	none	control	1720	67	0.0	0.0	0.0932354346767	0.0	0.014911520906	0.060788090716699994
study	bacteria	d	p	1	kb03-1a	l23	mock	none	control	1717	82	0.0	0.0	0.09078862774489999	0.0	0.009554100207280002	0.054156297422199996
study	bacteria	d	p	1	kb03-1a	l23	mock	none	control	1719	164	0.0	0.0	0.293578360982	0.0	0.011732100061099999	0.08061972012419999
study	bacteria	d	p	1	kb03-1a	l23	mock	none	control	1720	111	0.0	0.0	0.0777226940824	0.0	0.029278656473500003	0.0621362060705
study	bacteria	d	p	1	kb03-1a	l23	mock	none	control	1718	117	0.0	0.0	0.126958613833	0.0	0.0139060724012	0.057003773846899995
study	bacteria	d	p	1	kb03-1a	l23	mock	none	control	1721	36	0.0	0.0	0.128000808862	0.0	0.0147779487965	0.0450501794164
study	bacteria	d	p	1	kb03-1a	l23	mock	none	control	1717	77	0.0	0.0	0.107298723303	0.0	0.010475796964299998	0.0624018497069
study	bacteria	d	p	1	kb03-1a	l23	mock	none	control	1721	110	0.0	0.0	0.114751495629	0.0	0.0103350260935	0.0509069764479
study	bacteria	d	p	1	kb03-1a	l23	mock	none	control	1718	89	0.0	0.0	0.0909893663329	0.0	0.019881905259	0.045446868816
study	bacteria	d	p	1	kb03-1a	l24	mock	none	control	1725	53	0.0	0.0	0.09338162393619999	0.0	0.0115556962592	0.042964307987599995
study	bacteria	d	p	1	kb03-1a	l24	mock	none	control	1723	13	0.0	0.0	0.0711638994306	0.0	0.087762721404	0.0437918844826
study	bacteria	d	p	1	kb03-1a	l24	mock	none	control	1726	72	0.0	0.0	0.117846019442	0.0	0.0117135298908	0.039224966962
study	bacteria	d	p	1	kb03-1a	l24	mock	none	control	1728	150	0.0	0.0	0.09506718778760001	0.0	0.012536966019700002	0.061849024939800004
study	bacteria	d	p	1	kb03-1a	l24	mock	none	control	1726	113	0.0	0.0	0.0688505431606	0.0	0.029880479094599996	0.0470539929069
study	bacteria	d	p	1	kb03-1a	l24	mock	none	control	1726	37	0.0	0.0	0.162694391235	0.0	0.013532728619399999	0.050490728687599996
study	bacteria	d	p	1	kb03-1a	l24	mock	none	control	1723	37	0.0	0.0	0.0819950047641	0.0	0.0247291176585	0.0559512240123
study	bacteria	d	p	1	kb03-1a	l24	mock	none	control	1727	44	0.0	0.0	0.144035819115	0.0	0.1921060408	0.08206409640060001
study	bacteria	d	p	1	kb03-1a	l24	mock	none	control	1726	8	0.0	0.0	0.0669935040749	0.0	0.013039053202799999	0.027730366163599997
study	bacteria	d	p	1	kb03-1a	l24	mock	none	control	1727	104	0.0	0.0	0.479620899016	0.0	0.0223798034246	0.057574948789099994
study	bacteria	d	p	1	kb03-1a	m01	mock	none	control	1729	2	0.0	0.0	0.129997718277	0.0	0.014822118284100001	0.061863408656400005
study	bacteria	d	p	1	kb03-1a	m01	mock	none	control	1729	75	0.0	0.0	0.102603523527	0.0	0.0126025390005	0.08472844246549999
study	bacteria	d	p	1	kb03-1a	m01	mock	none	control	1733	46	0.0	0.0	0.231973779112	0.0	0.013123641826200001	0.0823257699358
study	bacteria	d	p	1	kb03-1a	m01	mock	none	control	1729	21	0.0	0.0	0.267970734685	0.0	0.0145485849748	0.0803176930695
study	bacteria	d	p	1	kb03-1a	m01	mock	none	control	1733	155	0.0	0.0	0.13767424344100002	0.0	0.010913576997200001	0.052918034964100004
study	bacteria	d	p	1	kb03-1a	m01	mock	none	control	1730	29	0.0	0.0	0.0527162049127	0.0	0.11538474144300001	0.082037468492
study	bacteria	d	p	1	kb03-1a	m01	mock	none	control	1734	12	0.0	0.0	0.260382450868	0.0	0.0149058252186	0.0709352725928
study	bacteria	d	p	1	kb03-1a	m01	mock	none	control	1729	70	0.0	0.0	0.584414632781	0.0	0.0121440664757	0.10972789058499999
study	bacteria	d	p	1	kb03-1a	m01	mock	none	control	1732	27	0.0	0.0	0.262591461581	0.0	0.0176785855465	0.164066721237
study	bacteria	d	p	1	kb03-1a	m01	mock	none	control	1733	98	0.0	0.0	0.13891664968599998	0.0	0.010949383260299999	0.077615697146
study	bacteria	d	p	1	kb03-1a	m02	atp6v1a	l-017590-01	control	1736	7	0.0	0.0	0.0904631171999	0.0	0.011409737257399999	0.035398204660900004
study	bacteria	d	p	1	kb03-1a	m02	atp6v1a	l-017590-01	control	1736	71	0.0	0.0	0.175013573516	0.0	0.016731531759600002	0.0586570028154
study	bacteria	d	p	1	kb03-1a	m02	atp6v1a	l-017590-01	control	1735	127	0.0	0.0	0.128057746049	0.0	0.010214393011600001	0.0636080962489
study	bacteria	d	p	1	kb03-1a	m02	atp6v1a	l-017590-01	control	1740	55	0.0	0.0	0.20139278659899998	0.0	0.0133099072677	0.08252742763319999
study	bacteria	d	p	1	kb03-1a	m02	atp6v1a	l-017590-01	control	1735	59	0.0	0.0	0.11301919034600001	0.0	0.0109170990958	0.0352577762405
study	bacteria	d	p	1	kb03-1a	m02	atp6v1a	l-017590-01	control	1736	24	0.0	0.0	0.08778376468260002	0.0	0.014467100898299999	0.050741498245900005
study	bacteria	d	p	1	kb03-1a	m02	atp6v1a	l-017590-01	control	1738	13	0.0	0.0	0.10495582876800001	0.0	0.011550192478	0.0632806425334
study	bacteria	d	p	1	kb03-1a	m02	atp6v1a	l-017590-01	control	1739	156	0.0	0.0	0.301208672789	0.0	0.0806143808958	0.09266554449439998
study	bacteria	d	p	1	kb03-1a	m02	atp6v1a	l-017590-01	control	1738	85	0.0	0.0	0.07273741530710001	0.0	0.0164504241334	0.0325471436673
study	bacteria	d	p	1	kb03-1a	m02	atp6v1a	l-017590-01	control	1740	7	0.0	0.0	0.139353557448	0.0	0.0138848115877	0.051673130089699995
study	bacteria	d	p	1	kb03-1a	m03	unknown	none	control	1746	121	0.0	0.0	0.208084254964	0.0	0.010218228938600001	0.0784869510696
study	bacteria	d	p	1	kb03-1a	m03	unknown	none	control	1744	79	0.0	0.0	0.10431579438	0.0	0.011959118156900001	0.07338452807310002
study	bacteria	d	p	1	kb03-1a	m03	unknown	none	control	1746	19	0.0	0.0	0.170413737865	0.0	0.0118572213645	0.0501259968229
study	bacteria	d	p	1	kb03-1a	m03	unknown	none	control	1743	76	0.0	0.0	0.126898879747	0.0	0.050833595071800006	0.045746363080000005
study	bacteria	d	p	1	kb03-1a	m03	unknown	none	control	1742	17	0.0	0.0	0.18133852203899997	0.0	0.012914038937899998	0.0851731898897
study	bacteria	d	p	1	kb03-1a	m03	unknown	none	control	1743	30	0.0	0.0	0.0909141219609	0.0	0.0108819476906	0.052402993377
study	bacteria	d	p	1	kb03-1a	m03	unknown	none	control	1746	132	0.0	0.0	0.36630305204	0.0	0.0241151033982	0.210763947053
study	bacteria	d	p	1	kb03-1a	m03	unknown	none	control	1744	36	0.0	0.0	0.0561266279296	0.0	0.011079654878400002	0.0398043035937
study	bacteria	d	p	1	kb03-1a	m03	unknown	none	control	1746	45	0.0	0.0	0.257127328486	0.0	0.159796958105	0.048745323283400005
study	bacteria	d	p	1	kb03-1a	m03	unknown	none	control	1745	20	0.0	0.0	0.210450316715	0.0	0.011786660640799999	0.0549188063524
study	bacteria	d	p	1	kb03-1a	m04	unknown	none	control	1751	8	0.0	0.0	0.12081155180299999	0.0	0.0125991144876	0.0608442703141
study	bacteria	d	p	1	kb03-1a	m04	unknown	none	control	1751	58	0.0	0.0	0.23960858776799998	0.0	0.016610646309400002	0.0937492377761
study	bacteria	d	p	1	kb03-1a	m04	unknown	none	control	1750	175	0.0	0.0	0.056981666686899995	0.0	0.0106551179735	0.0554558898978
study	bacteria	d	p	1	kb03-1a	m04	unknown	none	control	1751	191	0.0	0.0	0.175140368398	0.0	0.011743038045399999	0.041959855384999994
study	bacteria	d	p	1	kb03-1a	m04	unknown	none	control	1751	139	0.0	0.0	0.225732786519	0.0	0.010264831827500001	0.110954224342
study	bacteria	d	p	1	kb03-1a	m04	unknown	none	control	1752	211	0.0	0.0	0.123922997186	0.0	0.013610936209400001	0.060903649647699995
study	bacteria	d	p	1	kb03-1a	m04	unknown	none	control	1747	23	0.0	0.0	0.161310640486	0.0	0.0121480229531	0.044015722842499994
study	bacteria	d	p	1	kb03-1a	m04	unknown	none	control	1752	150	0.0	0.0	0.202869189551	0.0	0.0523553443656	0.154984076083
study	bacteria	d	p	1	kb03-1a	m04	unknown	none	control	1751	163	0.0	0.0	0.35024905311	0.0	0.22321611315900003	0.0355857548144
study	bacteria	d	p	1	kb03-1a	m04	unknown	none	control	1752	12	0.0	0.0	0.10322747784900001	0.0	0.0118044647496	0.0415822811668
study	bacteria	d	p	1	kb03-1a	m05	unknown	none	control	1758	212	0.0	0.0	0.235682828665	0.0	0.022933644474999997	0.159154249576
study	bacteria	d	p	1	kb03-1a	m05	unknown	none	control	1758	189	0.0	0.0	0.11852240124600001	0.0	0.037121282463000005	0.0439019928671
study	bacteria	d	p	1	kb03-1a	m05	unknown	none	control	1755	200	0.0	0.0	0.18341876625999998	0.0	0.0114296367108	0.0496941022709
study	bacteria	d	p	1	kb03-1a	m05	unknown	none	control	1755	165	0.0	0.0	0.0943423797721	0.0	0.0181745305287	0.0693789479766
study	bacteria	d	p	1	kb03-1a	m05	unknown	none	control	1757	67	0.0	0.0	0.22982994751	0.0	0.00988025810359	0.0589409068401
study	bacteria	d	p	1	kb03-1a	m05	unknown	none	control	1755	96	0.0	0.0	0.071283638061	0.0	0.0120732240215	0.07646377446439999
study	bacteria	d	p	1	kb03-1a	m05	unknown	none	control	1756	139	0.0	0.0	0.209691175458	0.0	0.025313799696999997	0.114356497765
study	bacteria	d	p	1	kb03-1a	m05	unknown	none	control	1755	7	0.0	0.0	0.166816627805	0.0	0.0123742415944	0.0477772464888
study	bacteria	d	p	1	kb03-1a	m05	unknown	none	control	1753	104	0.0	0.0	0.105983294094	0.0	0.010533640779899999	0.049276413587999994
study	bacteria	d	p	1	kb03-1a	m05	unknown	none	control	1753	108	0.0	0.0	0.158943553834	0.0	0.011701433025	0.0580629407329
study	bacteria	d	p	1	kb03-1a	m06	unknown	none	control	1761	163	0.0	0.0	0.13610966484099998	0.0	0.013193624499700001	0.040795900790699995
study	bacteria	d	p	1	kb03-1a	m06	unknown	none	control	1763	64	0.0	0.0	0.0880142770843	0.0	0.009504450689709999	0.053300021797900006
study	bacteria	d	p	1	kb03-1a	m06	unknown	none	control	1760	50	0.0	0.0	0.265446671498	0.0	0.0145390334216	0.08898756486019999
study	bacteria	d	p	1	kb03-1a	m06	unknown	none	control	1762	87	0.0	0.0	0.260104054544	0.0	0.0112557820527	0.093248086
study	bacteria	d	p	1	kb03-1a	m06	unknown	none	control	1761	146	0.0	0.0	0.0975314860419	0.0	0.040057666553099995	0.0477801059485
study	bacteria	d	p	1	kb03-1a	m06	unknown	none	control	1759	78	0.0	0.0	0.26457296926199997	0.0	0.00958292734341	0.0576625704023
study	bacteria	d	p	1	kb03-1a	m06	unknown	none	control	1763	66	0.0	0.0	0.18421280370700002	0.0	0.010771243634899999	0.043653552516400004
study	bacteria	d	p	1	kb03-1a	m06	unknown	none	control	1762	89	0.0	0.0	0.151524523585	0.0	0.0108277194884	0.10720105760399999
study	bacteria	d	p	1	kb03-1a	m06	unknown	none	control	1761	4	0.0	0.0	0.22842614974	0.0	0.0119902411013	0.056014793389800005
study	bacteria	d	p	1	kb03-1a	m06	unknown	none	control	1761	106	0.0	0.0	0.0855244413041	0.0	0.0183239860217	0.0267823433248
study	bacteria	d	p	1	kb03-1a	m07	unknown	none	control	1768	4	0.0	0.0	0.105012467571	0.0	0.0125578256787	0.06394818716339999
study	bacteria	d	p	1	kb03-1a	m07	unknown	none	control	1767	107	0.0	0.0	0.265078202519	0.0	0.009740997000349999	0.0704834901762
study	bacteria	d	p	1	kb03-1a	m07	unknown	none	control	1767	42	0.0	0.0	0.37744756330300006	0.0	0.0575819660477	0.19152693559700001
study	bacteria	d	p	1	kb03-1a	m07	unknown	none	control	1768	35	0.0	0.0	0.046890887943000004	0.0	0.0119978242719	0.0179208586473
study	bacteria	d	p	1	kb03-1a	m07	unknown	none	control	1769	120	0.0	0.0	0.0669714404753	0.0	0.0103150940572	0.03638261616730001
study	bacteria	d	p	1	kb03-1a	m07	unknown	none	control	1766	9	0.0	0.0	0.0797638604528	0.0	0.035817576303599996	0.0518722356745
study	bacteria	d	p	1	kb03-1a	m07	unknown	none	control	1765	75	0.0	0.0	0.0837278579295	0.0	0.00927967012546	0.044574327626400005
study	bacteria	d	p	1	kb03-1a	m07	unknown	none	control	1765	129	0.0	0.0	0.113343093126	0.0	0.0121605929706	0.056406397627400004
study	bacteria	d	p	1	kb03-1a	m07	unknown	none	control	1770	207	0.0	0.0	0.212266074698	0.0	0.010025020724	0.0586483089702
study	bacteria	d	p	1	kb03-1a	m07	unknown	none	control	1770	239	0.0	0.0	0.08550633062610001	0.0	0.010813234102700001	0.07538811499689999
study	bacteria	d	p	1	kb03-1a	m08	unknown	none	control	1774	168	0.0	0.0	0.130549057062	0.0	0.0661973508402	0.05372354117869999
study	bacteria	d	p	1	kb03-1a	m08	unknown	none	control	1772	42	0.0	0.0	0.0607163544095	0.0	0.036557056065199996	0.0332960850317
study	bacteria	d	p	1	kb03-1a	m08	unknown	none	control	1771	55	0.0	0.0	0.16978050541900003	0.0	0.0100769242646	0.06737580105819999
study	bacteria	d	p	1	kb03-1a	m08	unknown	none	control	1771	2	0.0	0.0	0.186701599563	0.0	0.0126716076061	0.088564992189
study	bacteria	d	p	1	kb03-1a	m08	unknown	none	control	1773	119	0.0	0.0	0.115803495083	0.0	0.0292381483188	0.0452600092885
study	bacteria	d	p	1	kb03-1a	m08	unknown	none	control	1771	166	0.0	0.0	0.142640669483	0.0	0.015420967985200002	0.0660556407751
study	bacteria	d	p	1	kb03-1a	m08	unknown	none	control	1771	155	0.0	0.0	0.26280295744300003	0.0	0.0109905571147	0.0670303787994
study	bacteria	d	p	1	kb03-1a	m08	unknown	none	control	1771	12	0.0	0.0	0.08825164154889999	0.0	0.0134701612829	0.0385132248709
study	bacteria	d	p	1	kb03-1a	m08	unknown	none	control	1771	185	0.0	0.0	0.10822837711200001	0.0	0.025148778343700003	0.0652634467821
